Team_A,Team_B,Rk_conversions_diff,3DAtt_diff,3DConv_diff,3D%_diff,4DAtt_diff,4DConv_diff,4D%_diff,RZAtt_diff,RZTD_diff,RZPct_diff,Rk_conversions_against_diff,3DAtt_against_diff,3DConv_against_diff,3D%_against_diff,4DAtt_against_diff,4DConv_against_diff,4D%_against_diff,RZAtt_against_diff,RZTD_against_diff,RZPct_against_diff,Rk_drive_averages_diff,#Dr_diff,Plays_diff,Sc%_x_diff,TO%_x_diff,Avg_plays_diff,Avg_yards_diff,Avg_pts_diff,Rk_drive_averages_against_diff,#Dr_against_diff,Plays_against_diff,Sc%_against_diff,TO%_against_diff,Avg_plays_against_diff,Avg_yards_against_diff,Avg_pts_against_diff,Rk_kick_and_punt_returns_diff,Punt_Returns_diff,Punt_return_yds_diff,Punt_return_TD_diff,Punt_return_lng_diff,Punt_return_Y/R_diff,Kick_return_diff,Kick_return_yds_diff,Kick_return_TD_diff,Kick_return_lng_diff,Kick_return_Y/Rt_diff,Kick_return_APYd_diff,Rk_kick_and_punt_returns_against_diff,Punt_Returns_Against_diff,Punt_return_yds_against_diff,Punt_return_TD_against_diff,Punt_return_Y/R_against_diff,Kick_return_against_diff,Kick_return_yds_against_diff,Kick_return_TD_against_diff,Kick_return_Y/Rt_against_diff,Rk_passing_diff,Cmp_diff,Passing_Att_diff,Cmp%_diff,Passing_yds_diff,Passing_tds_diff,Passing_td%_diff,Int_thrown_diff,Int%_thrown_diff,Passing_lng_diff,Y/A_passing_diff,AY/A_passing_diff,Y/C_passing_diff,Y/G_passing_diff,rate_diff,Sk_allowed_diff,SkYds_allowed_diff,Sk%_allowed_diff,NY/A_passing_x_diff,ANY/A_passing_diff,4QC_diff,GWD_diff,EXP_passing_diff,Rk_passing_defense_diff,Cmp_allowed_diff,Att_allowed_passing_x_diff,Cmp%_allowed_diff,Passing_yds_allowed_diff,Passing_TDs_allowed_diff,Passing_TD%_allowed_diff,Int_x_diff,Passes_defended_diff,Int%_diff,Y/A_passing_allowed_diff,AY/A_passing_allowed_diff,Y/C_passing_allowed_diff,Y/G_passing_allowed_diff,Rate_allowed_diff,Sk_x_diff,SkYds_diff,QBHits_diff,TFL_diff,Sk%_diff,NY/A_passing_allowed_diff,EXP_passing_defense_diff,punting_rk_diff,Pnt_diff,Pnt_Yds_total_diff,Y/P_x_diff,RetYds_diff,Net_diff,NY/P_diff,Lng_diff,TB_diff,TB%_diff,In20_diff,In20%_diff,Blk_allowed_diff,Punting_against_rk_diff,Pnt_against_diff,Pnt_Yds_against_diff,Y/P_against_diff,Blk_diff,Rk_rushing_diff,Rushing_Att_x_diff,Rushing_yds_diff,Rushing_tds_diff,Lng_rushing_diff,Y/A_rushing_diff,Y/G_rushing_diff,Fmb_diff,EXP_rushing_diff,Rk_rushing_allowed_diff,Rushing_att_allowed_x_diff,Rushing_Yds_allowed_x_diff,Rushing_Tds_allowed_x_diff,Y/A_rushing_allowed_x_diff,Y/G_rushing_allowed_diff,EXP_rushing_allowed_diff,Rk_scoring_offense_diff,RshTd_diff,RecTd_diff,PR_TD_diff,KR_TD_diff,FblTD_diff,IntTD_diff,OthTD_diff,AllTD_diff,2PM_diff,2PA_diff,D2P_diff,XPM_diff,XPA_diff,FGM_diff,FGA_diff,Sfty_diff,Pts_diff,Pts/G_diff,Rk_scoring_defense_diff,RshTD_allowed_diff,RecTD_allowed_diff,PR_TD_allowed_diff,KR_TD_allowed_diff,FblTD_allowed_diff,IntTD_allowed_diff,OthTD_allowed_diff,AllTD_allowed_diff,2PM_allowed_diff,2PA_allowed_diff,D2P_allowed_diff,XPM_allowed_diff,XPA_allowed_diff,FGM_allowed_diff,FGA_allowed_diff,Sfty_allowed_diff,Pts_allowed_diff,Pts/G_allowed_diff,Att_allowed_passing_y_diff,Cmp_allowed_passing_x_diff,Yds_allowed_passing_x_diff,TD_allowed_passing_diff,DADOT_diff,Air_yards_Cmp_diff,YAC_allowed_diff,Bltz_diff,Bltz%_diff,Hrry_diff,Hrry%_diff,QBKD_diff,QBKD%_diff,Sk_y_diff,Prss_diff,Prss%_diff,MTkl_diff,Rk_team_defense_diff,PA_diff,Yds_allowed_diff,Ply_allowed_diff,Y/P_allowed_diff,Takeaways_diff,FL_forced_diff,1stD_allowed_diff,Cmp_allowed_passing_y_diff,Att_allowed_passing_diff,Yds_allowed_passing_y_diff,TDs_allowed_passing_diff,Int_y_diff,NY/A_allowed_passing_diff,1stD_allowed_passing_diff,Rushing_att_allowed_y_diff,Rushing_Yds_allowed_y_diff,Rushing_Tds_allowed_y_diff,Y/A_rushing_allowed_y_diff,1stD_allowed_rushing_diff,Pen_defense_diff,Pen_yds_defense_diff,1stPy_defense_diff,Sc%_allowed_diff,TO%_y_diff,EXP_allowed_diff,Rk_team_offense_diff,PF_diff,Yds_diff,Ply_diff,Y/P_y_diff,TO_allowed_diff,FL_allowed_diff,1stD_diff,Cmp_passing_diff,Att_passing_diff,Passing_Yds_diff,Passing_TDs_diff,Int_allowed_diff,NY/A_passing_y_diff,1stD_passing_diff,Rushing_Att_y_diff,Rushing_Yds_diff,RushingTDs_diff,Rushing_Y/A_diff,Rushing_1stD_diff,Pen_offense_diff,Pen_Yds_offense_diff,1stPy_offense_diff,Sc%_y_diff,TO%_allowed_diff,EXP_diff,result
Arizona Cardinals,Atlanta Falcons,27.0,-18.0,-20.0,-11.199999999999996,5.0,2.0,-1.8000000000000043,-11.0,-6.0,0.9000000000000057,2.0,-2.0,1.0,1.7000000000000028,-2.0,2.0,20.5,-8.0,-2.0,10.400000000000006,-11.0,6.0,-25.0,-6.600000000000001,-1.700000000000001,-0.5999999999999996,-0.5999999999999979,-0.3799999999999999,-1.0,-2.0,-40.0,2.0,-0.8000000000000007,-0.3000000000000007,-2.3999999999999986,0.20999999999999996,-2.0,1.0,-32.0,-0.0,-12.0,-3.5999999999999996,4.0,-34.0,-0.0,6.0,-3.1999999999999993,-54.0,4.0,5.0,40.0,-0.0,-0.0,-8.0,-150.0,-0.0,1.6999999999999993,-3.0,-26.0,-20.0,-4.399999999999999,77.0,-5.0,-1.4000000000000004,-1.0,-0.30000000000000004,19.0,0.20000000000000018,-0.0,1.0999999999999996,8.5,-6.400000000000006,-20.0,-148.0,-5.199999999999999,0.8999999999999995,0.7000000000000002,,,-23.42,-17.0,-52.0,-79.0,-0.6000000000000014,-567.0,4.0,2.7,2.0,-10.0,1.5,0.10000000000000053,-0.0,0.3000000000000007,-63.0,3.0999999999999943,11.0,68.0,3.0,2.0,5.5,-0.5999999999999996,37.68,-2.0,1.0,-60.0,-3.3000000000000043,40.0,-60.0,-1.8000000000000043,-2.0,-2.0,-6.4,4.0,11.100000000000001,-1.0,-1.0,5.0,168.0,-3.0,-0.0,-3.0,14.0,53.0,2.0,10.0,-0.0,5.8999999999999915,1.0,12.75,12.0,31.0,291.0,-1.0,0.6000000000000005,32.30000000000001,-32.17,-3.0,2.0,-5.0,,,,,,-4.0,-0.0,-0.0,,-5.0,-4.0,-1.0,1.0,,-34.0,-3.6999999999999993,-3.0,-1.0,4.0,,,,,,-0.0,,-0.0,,-2.0,-1.0,-2.0,-3.0,,-6.0,-0.6999999999999993,-79.0,-52.0,-567.0,4.0,0.5,-348.0,-145.0,40.0,18.1,-1.0,0.7999999999999998,-9.0,-1.0999999999999996,11.0,1.0,3.8999999999999986,-1.0,-3.0,-6.0,-276.0,-37.0,-0.09999999999999964,-0.0,-2.0,-24.0,-52.0,-79.0,-567.0,4.0,2.0,-0.5999999999999996,-27.0,31.0,291.0,-1.0,0.6000000000000005,13.0,-12.0,-130.0,-10.0,2.0,-0.8000000000000007,1.8200000000000003,4.0,-34.0,130.0,-26.0,0.5,-2.0,-1.0,-3.0,-26.0,-20.0,77.0,-5.0,-1.0,0.8999999999999995,-8.0,14.0,53.0,2.0,-0.0,6.0,-12.0,-59.0,-1.0,-6.600000000000001,-1.700000000000001,-8.95,
Arizona Cardinals,Baltimore Ravens,18.0,-18.0,-13.0,-4.599999999999994,1.0,-0.0,-3.3000000000000043,-5.0,-5.0,-6.799999999999997,11.0,16.0,7.0,0.7000000000000028,7.0,8.0,21.400000000000006,7.0,6.0,5.200000000000003,-3.0,4.0,-72.0,3.6000000000000014,0.5999999999999996,-1.0,-1.0,0.2400000000000002,4.0,3.0,18.0,6.0,-3.5,-0.0,1.8999999999999986,0.4500000000000002,2.0,-2.0,19.0,-0.0,6.0,4.700000000000001,6.0,183.0,-0.0,4.0,0.6999999999999993,297.0,2.0,-2.0,-27.0,-0.0,-1.0,-0.0,-17.0,-0.0,-0.3999999999999986,6.0,-41.0,-81.0,4.700000000000003,-193.0,2.0,2.3999999999999995,1.0,0.8,6.0,1.0999999999999996,1.0999999999999996,0.9000000000000004,-21.5,12.700000000000003,-9.0,-81.0,-0.1999999999999993,1.0,1.0999999999999996,,,-6.879999999999999,5.0,15.0,19.0,0.9000000000000057,217.0,5.0,1.2999999999999998,-1.0,-15.0,-0.3999999999999999,0.10000000000000053,0.5,0.09999999999999964,24.099999999999994,7.299999999999997,-6.0,-43.0,4.0,-7.0,-2.0000000000000004,0.40000000000000036,-17.490000000000002,4.0,-2.0,10.0,3.5,-27.0,37.0,5.399999999999999,1.0,-0.0,0.5999999999999996,4.0,15.600000000000001,-1.0,-6.0,-0.0,-149.0,-6.200000000000003,1.0,-11.0,17.0,215.0,2.0,-0.0,0.5999999999999996,23.900000000000006,5.0,15.01,4.0,3.0,82.0,2.0,0.2999999999999998,9.100000000000009,-12.350000000000001,6.0,2.0,2.0,,,-0.0,,,4.0,-0.0,1.0,,2.0,3.0,1.0,1.0,,27.0,3.0,6.0,2.0,5.0,,,,,,3.0,,2.0,,2.0,1.0,-0.0,2.0,,20.0,2.200000000000003,19.0,15.0,217.0,5.0,0.20000000000000107,71.0,90.0,15.0,3.0,-1.0,-0.5999999999999996,4.0,0.7000000000000011,-6.0,-3.0,-1.7000000000000028,2.0,6.0,20.0,299.0,16.0,0.40000000000000036,-3.0,-2.0,-4.0,15.0,19.0,217.0,5.0,-1.0,0.40000000000000036,2.0,3.0,82.0,2.0,0.2999999999999998,-0.0,2.0,-79.0,-6.0,6.0,-3.5,-26.130000000000003,-12.0,27.0,22.0,-73.0,0.7999999999999998,-0.0,-1.0,-9.0,-41.0,-81.0,-193.0,2.0,1.0,1.0,-24.0,17.0,215.0,2.0,0.5999999999999996,16.0,-7.0,-3.0,-1.0,3.6000000000000014,0.5999999999999996,12.530000000000005,
Arizona Cardinals,Buffalo Bills,7.0,-18.0,-9.0,-0.8999999999999986,-5.0,-2.0,3.799999999999997,-5.0,-0.0,8.799999999999997,-6.0,-3.0,-2.0,-0.7999999999999972,-5.0,-0.0,19.800000000000004,-8.0,-4.0,2.0,-1.0,4.0,-15.0,5.699999999999996,-0.40000000000000036,-0.40000000000000036,5.099999999999998,0.5500000000000003,1.0,1.0,-67.0,-2.6000000000000014,-1.200000000000001,-0.8000000000000007,-2.5,0.08999999999999986,-19.0,6.0,-29.0,-0.0,-14.0,-5.8,-2.0,-28.0,-0.0,2.0,0.5999999999999979,432.0,-6.0,-2.0,-15.0,-0.0,0.09999999999999964,3.0,112.0,-0.0,0.8000000000000007,-10.0,-17.0,-49.0,5.400000000000006,255.0,1.0,1.1999999999999993,1.0,0.5999999999999999,4.0,1.6999999999999993,1.5,1.5999999999999996,28.299999999999983,12.599999999999994,-14.0,-142.0,-2.799999999999999,2.0,2.0,,,53.11000000000001,-15.0,-51.0,-73.0,-1.7000000000000028,-496.0,-1.0,0.5,-0.0,-22.0,0.6000000000000001,0.10000000000000053,-0.09999999999999964,0.5,-55.10000000000002,-1.6000000000000085,7.0,29.0,9.0,9.0,3.9000000000000004,-0.39999999999999947,43.519999999999996,10.0,-3.0,-224.0,-2.8000000000000043,-15.0,-149.0,0.6000000000000014,-2.0,-3.0,-9.4,3.0,13.899999999999999,-1.0,-12.0,11.0,492.0,-2.0,-0.0,-17.0,51.0,358.0,9.0,-7.0,0.5,39.79999999999998,2.0,24.16,13.0,6.0,301.0,5.0,1.2000000000000002,33.5,-42.650000000000006,-8.0,9.0,1.0,,,,,,9.0,,3.0,,5.0,6.0,-3.0,-3.0,,46.0,5.200000000000003,-8.0,5.0,-1.0,,,,,,-0.0,,-0.0,,-2.0,-0.0,-6.0,-7.0,,-18.0,-2.0,-73.0,-51.0,-496.0,-1.0,0.10000000000000142,-318.0,-145.0,-19.0,-1.5,8.0,4.199999999999999,-0.0,2.5,7.0,15.0,9.5,-6.0,-8.0,-18.0,-195.0,-60.0,0.2999999999999998,-2.0,-2.0,-26.0,-51.0,-73.0,-496.0,-1.0,-0.0,-0.39999999999999947,-27.0,6.0,301.0,5.0,1.2000000000000002,7.0,-13.0,-167.0,-6.0,-2.6000000000000014,-1.200000000000001,-3.6600000000000037,-17.0,46.0,613.0,-12.0,1.1999999999999993,-1.0,-2.0,28.0,-17.0,-49.0,255.0,1.0,1.0,2.0,1.0,51.0,358.0,9.0,0.5,22.0,-0.0,78.0,5.0,5.699999999999996,-0.40000000000000036,76.61,
Arizona Cardinals,Carolina Panthers,-13.0,4.0,11.0,7.599999999999994,-9.0,-9.0,-22.0,8.0,4.0,-1.8000000000000043,-19.0,-18.0,-14.0,-5.700000000000003,-1.0,-4.0,-20.900000000000006,1.0,3.0,7.899999999999999,15.0,-7.0,-41.0,5.899999999999999,-4.4,0.0,1.0,0.31999999999999984,-3.0,-2.0,-6.0,-0.20000000000000284,3.4000000000000004,0.10000000000000053,-1.2000000000000028,-0.16000000000000014,9.0,-4.0,34.0,0.0,14.0,5.3,3.0,93.0,0.0,-6.0,0.6000000000000014,21.0,2.0,-8.0,-188.0,-1.0,-5.9,8.0,360.0,0.0,4.800000000000001,-5.0,14.0,12.0,2.1000000000000014,186.0,2.0,0.5000000000000004,-4.0,-1.3,10.0,0.5999999999999996,1.4000000000000004,0.5999999999999996,38.900000000000006,11.599999999999994,12.0,87.0,2.999999999999999,0.20000000000000018,0.9000000000000004,,,35.31,-3.0,3.0,8.0,-0.7000000000000028,-90.0,-3.0,-1.0,-1.0,11.0,-0.3999999999999999,-0.40000000000000036,-0.40000000000000036,-0.5999999999999996,13.5,-4.299999999999997,2.0,11.0,7.0,5.0,0.5,-0.40000000000000036,24.630000000000003,3.0,-2.0,-109.0,-0.3999999999999986,-188.0,39.0,2.3000000000000043,-5.0,2.0,6.5,-3.0,-6.800000000000004,1.0,-1.0,-8.0,-333.0,2.3999999999999986,0.0,15.0,-65.0,-310.0,0.0,18.0,-0.09999999999999964,-19.69999999999999,-5.0,-15.92,-5.0,-19.0,-92.0,-1.0,-0.10000000000000053,2.1999999999999886,-10.669999999999998,7.0,0.0,2.0,,,,,,2.0,,-1.0,,6.0,3.0,1.0,0.0,,25.0,4.699999999999999,7.0,-1.0,-3.0,,,2.0,,,-2.0,,2.0,,-4.0,-4.0,3.0,3.0,,-7.0,1.6999999999999993,8.0,3.0,-90.0,-3.0,0.09999999999999964,102.0,-116.0,17.0,4.399999999999999,2.0,0.40000000000000036,7.0,2.0999999999999996,2.0,11.0,2.8000000000000007,6.0,-4.0,-7.0,-182.0,-9.0,-0.2999999999999998,3.0,4.0,24.0,3.0,8.0,-90.0,-3.0,-1.0,-0.40000000000000036,8.0,-19.0,-92.0,-1.0,-0.10000000000000053,2.0,-12.0,4.0,14.0,-0.20000000000000284,3.4000000000000004,17.18,-3.0,25.0,-124.0,-41.0,0.10000000000000053,-5.0,-1.0,-21.0,14.0,12.0,186.0,2.0,-4.0,0.20000000000000018,6.0,-65.0,-310.0,0.0,-0.09999999999999964,-21.0,9.0,26.0,-6.0,5.899999999999999,-4.4,24.86,1.0
Arizona Cardinals,Chicago Bears,6.0,-9.0,-8.0,-3.3999999999999986,1.0,-0.0,-3.3000000000000043,-4.0,-3.0,-2.299999999999997,-10.0,-14.0,-9.0,-3.8999999999999986,-2.0,-0.0,6.200000000000003,1.0,1.0,1.3000000000000043,-21.0,8.0,4.0,5.899999999999999,-3.8000000000000007,-0.40000000000000036,3.099999999999998,0.26000000000000023,10.0,5.0,-48.0,0.8999999999999986,7.499999999999998,-0.8000000000000007,0.8999999999999986,0.31999999999999984,-6.0,2.0,14.0,-0.0,-7.0,-0.6999999999999993,2.0,66.0,-0.0,10.0,0.3999999999999986,622.0,-4.0,-0.0,38.0,-0.0,2.9000000000000004,1.0,169.0,1.0,3.5,-11.0,-23.0,-19.0,-3.6000000000000014,266.0,-0.0,0.2999999999999998,-0.0,-0.0,15.0,0.7999999999999998,0.6999999999999993,1.9000000000000004,29.5,0.7999999999999972,-20.0,-161.0,-5.199999999999999,1.5,1.5,,,16.25,4.0,-10.0,-40.0,5.700000000000003,135.0,10.0,4.0,7.0,-7.0,2.8000000000000003,1.3999999999999995,0.9000000000000004,1.200000000000001,15.0,12.399999999999991,3.0,-14.0,-1.0,-2.0,1.5999999999999996,1.2000000000000002,-15.43,9.0,-3.0,-125.0,0.6000000000000014,38.0,-183.0,-0.6000000000000014,6.0,1.0,4.4,-2.0,-3.3999999999999986,-1.0,-11.0,-1.0,-166.0,-5.0,-0.0,-14.0,36.0,305.0,4.0,-32.0,0.5,33.900000000000006,-0.0,29.96,7.0,-2.0,191.0,-1.0,0.9000000000000004,21.200000000000017,-10.07,9.0,4.0,-0.0,,,,,,4.0,,2.0,,2.0,2.0,5.0,7.0,,37.0,4.200000000000003,9.0,-1.0,10.0,,,,,,6.0,,2.0,,5.0,4.0,-5.0,-3.0,,32.0,3.5,-40.0,-10.0,135.0,10.0,-0.0,52.0,41.0,-2.0,1.9000000000000021,-2.0,0.09999999999999964,-8.0,-1.6999999999999993,3.0,-7.0,-0.10000000000000142,-1.0,8.0,32.0,326.0,-39.0,1.0,7.0,-0.0,-6.0,-10.0,-40.0,135.0,10.0,7.0,1.2000000000000002,-10.0,-2.0,191.0,-1.0,0.9000000000000004,3.0,-8.0,-187.0,1.0,0.8999999999999986,7.499999999999998,-28.15,-15.0,37.0,571.0,-3.0,1.0,-4.0,-4.0,11.0,-23.0,-19.0,266.0,-0.0,-0.0,1.5,-4.0,36.0,305.0,4.0,0.5,18.0,13.0,161.0,-3.0,5.899999999999999,-3.8000000000000007,36.3,
Arizona Cardinals,Cincinnati Bengals,16.0,-16.0,-12.0,-4.399999999999999,-7.0,-1.0,37.099999999999994,-11.0,-4.0,8.600000000000009,20.0,7.0,15.0,10.800000000000004,-4.0,1.0,22.900000000000006,11.0,12.0,13.5,-6.0,6.0,-56.0,-1.5,4.5,-0.9000000000000004,-2.599999999999998,0.020000000000000018,6.0,4.0,21.0,8.600000000000001,-3.5999999999999996,-0.10000000000000053,6.700000000000003,0.8900000000000001,4.0,-3.0,-38.0,-0.0,-6.0,-0.29999999999999893,8.0,263.0,1.0,59.0,1.3999999999999986,36.0,-14.0,8.0,137.0,-0.0,3.4000000000000004,-2.0,2.0,-0.0,1.4000000000000021,-9.0,8.0,15.0,-0.5,239.0,5.0,1.2999999999999998,6.0,1.7,14.0,0.09999999999999964,-0.5,0.20000000000000107,26.5,-3.0999999999999943,-12.0,-119.0,-3.499999999999999,0.5999999999999996,0.09999999999999964,,,-12.760000000000002,11.0,3.0,-10.0,3.0999999999999943,313.0,13.0,4.3,2.0,-8.0,0.7000000000000002,1.0,1.5999999999999996,1.0999999999999996,34.80000000000001,18.39999999999999,-5.0,-57.0,-9.0,-17.0,-1.3000000000000007,1.2000000000000002,-54.68,-11.0,6.0,484.0,5.199999999999996,137.0,267.0,1.6000000000000014,7.0,4.0,8.999999999999998,1.0,-2.799999999999997,-1.0,9.0,2.0,-15.0,-4.5,-0.0,13.0,-58.0,-312.0,-2.0,-34.0,-0.2999999999999998,-34.60000000000001,-0.0,15.379999999999999,16.0,43.0,471.0,3.0,1.1000000000000005,52.30000000000001,-49.150000000000006,13.0,-2.0,5.0,,,,,,3.0,1.0,1.0,,2.0,2.0,-2.0,-1.0,,14.0,1.6000000000000014,13.0,3.0,13.0,,,-2.0,,,14.0,,1.0,,13.0,13.0,-6.0,-7.0,,85.0,9.399999999999999,-10.0,3.0,313.0,13.0,-1.1999999999999993,-286.0,547.0,-27.0,-7.399999999999999,4.0,1.2999999999999998,-4.0,-0.9999999999999991,-5.0,-5.0,-1.1000000000000014,52.0,15.0,85.0,784.0,28.0,1.1000000000000005,-4.0,-6.0,21.0,3.0,-10.0,313.0,13.0,2.0,1.2000000000000002,12.0,43.0,471.0,3.0,1.1000000000000005,16.0,3.0,-51.0,-7.0,8.600000000000001,-3.5999999999999996,-107.4,-6.0,14.0,-73.0,-55.0,0.39999999999999947,4.0,-2.0,-3.0,8.0,15.0,239.0,5.0,6.0,0.5999999999999996,-1.0,-58.0,-312.0,-2.0,-0.2999999999999998,-7.0,-14.0,-122.0,5.0,-1.5,4.5,3.370000000000001,
Arizona Cardinals,Cleveland Browns,15.0,6.0,-12.0,-11.199999999999996,7.0,5.0,8.799999999999997,-14.0,-8.0,-0.29999999999999716,-1.0,8.0,-0.0,-2.5999999999999943,-10.0,-4.0,6.200000000000003,-7.0,-4.0,-0.29999999999999716,-24.0,11.0,1.0,-13.100000000000001,-0.09999999999999964,-0.5999999999999996,-7.800000000000001,-0.73,14.0,6.0,-68.0,-5.5,-2.8000000000000007,-1.1000000000000005,-9.0,-0.20999999999999996,-12.0,4.0,-3.0,-0.0,-13.0,-3.299999999999999,-0.0,-40.0,-0.0,-5.0,-1.1000000000000014,-502.0,-1.0,9.0,215.0,2.0,6.4,-9.0,-159.0,1.0,2.3000000000000007,7.0,-10.0,16.0,-6.100000000000001,-314.0,-5.0,-1.7000000000000002,4.0,1.0999999999999999,-15.0,-1.5,-2.4000000000000004,-1.5,-34.900000000000006,-21.799999999999997,-8.0,-82.0,-2.499999999999999,-1.0,-1.7999999999999998,,,-91.02000000000001,-16.0,-48.0,-82.0,2.0,-525.0,6.0,3.5999999999999996,1.0,-15.0,1.1,0.40000000000000036,0.6000000000000005,0.20000000000000107,-58.30000000000001,10.699999999999989,9.0,54.0,7.0,23.0,4.9,-0.39999999999999947,31.16,-16.0,18.0,731.0,-2.5,215.0,436.0,-5.899999999999999,4.0,4.0,4.6,5.0,-2.3999999999999986,-0.0,14.0,16.0,770.0,-1.2000000000000028,-0.0,9.0,-5.0,-147.0,-1.0,-25.0,-0.6000000000000001,-16.30000000000001,-4.0,6.04,-7.0,8.0,-146.0,-6.0,-0.6999999999999997,-16.19999999999999,39.699999999999996,-2.0,-1.0,-5.0,,,,,,-6.0,,-0.0,,-7.0,-6.0,-3.0,-2.0,,-56.0,-6.199999999999999,-2.0,-6.0,6.0,,,-2.0,,,-0.0,,-2.0,,3.0,2.0,-3.0,-3.0,,-4.0,-0.5,-82.0,-48.0,-525.0,6.0,-0.4999999999999991,-420.0,-82.0,-5.0,4.200000000000003,-6.0,-0.5999999999999996,-5.0,0.7000000000000011,9.0,-2.0,4.099999999999998,-12.0,-2.0,-4.0,-671.0,-65.0,-0.5999999999999996,-2.0,-3.0,-53.0,-48.0,-82.0,-525.0,6.0,1.0,-0.39999999999999947,-34.0,8.0,-146.0,-6.0,-0.6999999999999997,-16.0,14.0,-61.0,-3.0,-5.5,-2.8000000000000007,67.78,6.0,-56.0,-461.0,3.0,-0.8000000000000007,-0.0,-4.0,-20.0,-10.0,16.0,-314.0,-5.0,4.0,-1.0,-29.0,-5.0,-147.0,-1.0,-0.6000000000000001,4.0,2.0,57.0,5.0,-13.100000000000001,-0.09999999999999964,-89.61,
Arizona Cardinals,Dallas Cowboys,10.0,-18.0,-10.0,-1.7999999999999972,-1.0,1.0,12.099999999999994,-3.0,-0.0,5.0,21.0,9.0,20.0,14.300000000000004,-5.0,-2.0,1.7000000000000028,4.0,7.0,13.100000000000009,-2.0,4.0,2.0,7.799999999999997,1.6999999999999993,-0.20000000000000018,4.699999999999999,0.4900000000000002,5.0,4.0,7.0,8.600000000000001,-5.7,-0.20000000000000018,3.8999999999999986,0.81,3.0,-2.0,-61.0,-0.0,-10.0,-4.199999999999999,3.0,64.0,-0.0,6.0,-0.3000000000000007,463.0,-3.0,4.0,60.0,-0.0,1.5999999999999996,-3.0,-85.0,-0.0,-0.1999999999999993,-17.0,29.0,20.0,4.700000000000003,494.0,4.0,0.8999999999999995,3.0,0.8,24.0,0.7000000000000002,0.39999999999999947,0.20000000000000107,54.900000000000006,6.200000000000003,-19.0,-156.0,-5.499999999999999,1.3999999999999995,1.2000000000000002,,,67.00999999999999,9.0,1.0,-19.0,4.5,262.0,12.0,4.2,-2.0,-29.0,-0.5999999999999999,1.3999999999999995,2.5,1.4000000000000004,29.099999999999994,25.89999999999999,2.0,32.0,8.0,2.0,0.8999999999999995,1.1000000000000005,-46.589999999999996,6.0,-3.0,-160.0,-0.6000000000000014,60.0,-160.0,0.19999999999999574,-3.0,-3.0,-9.4,-0.0,3.5,-1.0,-8.0,4.0,44.0,-5.700000000000003,1.0,-5.0,-0.0,65.0,3.0,-5.0,0.2999999999999998,7.299999999999997,3.0,15.79,11.0,31.0,260.0,2.0,0.5,28.900000000000006,-35.61,12.0,3.0,4.0,,,,,,8.0,-0.0,-0.0,,7.0,8.0,2.0,1.0,,61.0,6.800000000000001,12.0,2.0,12.0,,,,,,10.0,,2.0,,8.0,8.0,-4.0,-7.0,,62.0,6.900000000000002,-19.0,1.0,262.0,12.0,0.20000000000000107,58.0,241.0,6.0,2.5,28.0,8.5,9.0,3.5,2.0,39.0,12.099999999999998,7.0,13.0,62.0,522.0,14.0,0.7999999999999998,-6.0,-4.0,17.0,1.0,-19.0,262.0,12.0,-2.0,1.1000000000000005,-1.0,31.0,260.0,2.0,0.5,22.0,11.0,93.0,-4.0,8.600000000000001,-5.7,-81.36000000000001,-19.0,61.0,559.0,1.0,1.0,1.0,-2.0,30.0,29.0,20.0,494.0,4.0,3.0,1.3999999999999995,12.0,-0.0,65.0,3.0,0.2999999999999998,9.0,12.0,170.0,9.0,7.799999999999997,1.6999999999999993,82.33,0.0
